onset,duration,description
2007-01-02 07:56:09,30.0,NonCAP
2007-01-02 07:56:39,30.0,NonCAP
2007-01-02 07:57:09,30.0,NonCAP
2007-01-02 07:57:39,30.0,NonCAP
2007-01-02 07:58:09,30.0,NonCAP
2007-01-02 07:58:39,30.0,NonCAP
2007-01-02 07:59:09,30.0,NonCAP
2007-01-02 07:59:39,30.0,NonCAP
2007-01-02 08:00:09,30.0,NonCAP
2007-01-02 08:00:39,30.0,NonCAP
2007-01-02 08:01:09,30.0,NonCAP
2007-01-02 08:01:39,30.0,NonCAP
2007-01-02 08:02:09,30.0,NonCAP
2007-01-02 08:02:39,30.0,NonCAP
2007-01-02 08:03:09,30.0,NonCAP
2007-01-02 08:03:39,30.0,NonCAP
2007-01-02 08:04:09,30.0,NonCAP
2007-01-02 08:04:39,30.0,NonCAP
2007-01-02 08:05:09,30.0,NonCAP
2007-01-02 08:05:39,30.0,NonCAP
2007-01-02 08:06:09,30.0,NonCAP
2007-01-02 08:06:39,30.0,NonCAP
2007-01-02 08:07:09,30.0,NonCAP
2007-01-02 08:07:39,30.0,NonCAP
2007-01-02 08:08:09,30.0,NonCAP
2007-01-02 08:08:39,30.0,NonCAP
2007-01-02 08:09:09,30.0,NonCAP
2007-01-02 08:09:39,30.0,NonCAP
2007-01-02 08:10:09,30.0,NonCAP
2007-01-02 08:10:39,30.0,NonCAP
2007-01-02 08:11:09,30.0,NonCAP
2007-01-02 08:11:39,30.0,NonCAP
2007-01-02 08:12:09,30.0,NonCAP
2007-01-02 08:12:39,30.0,NonCAP
2007-01-02 08:13:09,30.0,NonCAP
2007-01-02 08:13:39,30.0,NonCAP
2007-01-02 08:14:09,30.0,NonCAP
2007-01-02 08:14:39,30.0,NonCAP
2007-01-02 08:15:09,30.0,NonCAP
2007-01-02 08:15:39,30.0,NonCAP
2007-01-02 08:16:09,30.0,NonCAP
2007-01-02 08:16:39,30.0,NonCAP
2007-01-02 08:17:09,30.0,NonCAP
2007-01-02 08:17:39,30.0,NonCAP
2007-01-02 08:18:09,30.0,NonCAP
2007-01-02 08:18:39,30.0,NonCAP
2007-01-02 08:19:09,30.0,NonCAP
2007-01-02 08:19:39,30.0,NonCAP
2007-01-02 08:20:09,30.0,NonCAP
2007-01-02 08:20:39,30.0,NonCAP
2007-01-02 08:21:09,30.0,NonCAP
2007-01-02 08:21:39,30.0,NonCAP
2007-01-02 08:22:09,30.0,NonCAP
2007-01-02 08:22:39,28.0,NonCAP
