,Fp2-F4_Lp_Norm,F4-C4_Lp_Norm,C4-P4_Lp_Norm,P4-O2_Lp_Norm,C4-A1_Lp_Norm,Fp2-F4_std,F4-C4_std,C4-P4_std,P4-O2_std,C4-A1_std,Fp2-F4_skew,F4-C4_skew,C4-P4_skew,P4-O2_skew,C4-A1_skew,Fp2-F4_kurtosis,F4-C4_kurtosis,C4-P4_kurtosis,P4-O2_kurtosis,C4-A1_kurtosis,Fp2-F4_entropy,F4-C4_entropy,C4-P4_entropy,P4-O2_entropy,C4-A1_entropy,Fp2-F4_hjorth_complexity,F4-C4_hjorth_complexity,C4-P4_hjorth_complexity,P4-O2_hjorth_complexity,C4-A1_hjorth_complexity,label
14445,757.5252931912064,405.57991557200853,460.39605556133165,423.81740563153875,2010.562800163713,33.133538340300305,16.813856145923108,18.609884350860252,17.627220491872603,80.5702436509332,-0.5038477657693938,0.45715049800766583,-0.6724277719109025,0.4984093663754239,0.7230789682361061,-1.2868125541989701,-0.8750779111882405,-0.5652921282211847,0.00566102739219021,-0.40452407541280033,8.848201685316598,8.747330627772792,8.534475168948276,8.500220340992822,8.721005566514295,12.984602180637713,5.6618734768431445,9.713208688665668,8.519550903028009,13.256370707085026,MCAP-A3
14446,324.65634936339217,267.35099446630454,230.6524389357166,436.63418514635634,1161.3264050448852,14.339820050772015,11.142343649106076,10.159322874950083,18.44025580092345,28.983768481658714,-0.44953382537253234,-0.08549281959857852,0.2779464979980947,-0.1518502149455236,0.7824706915710807,0.381504087401749,-0.8779655753651907,-0.5204019271677902,-1.3221959894679942,0.7682040425875831,8.418823606606713,8.75148824893272,8.64535412855207,8.811651924374594,8.65679909408765,6.524301693242819,8.8887392985311,3.5884937066100577,12.739710692803481,8.949348757062591,MCAP-A3
14447,259.838580796073,335.0111322474396,215.13184388065488,213.84484370936417,569.7191321025963,11.470420750676597,14.749740931599465,9.14270050714193,6.340763884958242,20.222426350624993,-0.16779805031849893,0.2653016792232808,-1.1398047047483943,1.0078238698651698,0.7317206357645288,-0.35036904575469485,-1.400440529924653,0.3897352487650916,0.411517963553782,-0.07756621253882212,8.515688672254306,8.793274619523782,8.28463383455243,8.806846832910322,8.788181647817161,4.504049393080344,8.71698139783183,4.3459888704581,4.298579720844661,5.347812656030275,MCAP-A3
14448,346.6865099488977,390.9361931703915,272.1583921643824,258.5815496184182,876.9057199435329,14.17914926042226,16.565910094128657,10.004185149372963,7.0067732138906775,32.08436504755083,0.1450029496129687,-1.1607313026199635,-1.2534640907657464,-0.6631760346455361,-0.21287866682256723,-1.1098171236716825,1.3370933243518497,1.4708008300986908,-0.08412853241109897,-1.2539401908155892,8.675019110951112,8.618946343422223,8.717816616687816,8.804937975886599,8.660998047471278,5.40526103391321,4.407632812973146,4.00123810944931,3.462906157237076,8.05595208725051,MCAP-A3
14449,499.70320041366034,523.4773840885564,519.1558276541276,449.2021778200074,1023.4370151750751,21.68294993262504,19.49988951276423,21.667660510332986,18.85145320743299,32.297211174315855,0.9471036606863992,-0.11979643438565502,0.3204542669341225,0.12207301576909294,0.5035812783916668,0.054359635347855484,-1.3451457867957846,-1.431450838529446,-1.224785354634537,-1.1136197681200266,8.46777980988142,8.596514999922693,8.835208501321642,8.754822869289532,8.718088631867534,6.0654914868151115,6.643612645258702,7.169444228356676,8.511638581317785,9.596874979873261,MCAP-A3
14450,402.81334093354644,379.9723234352322,277.64861680685846,415.8662650903192,801.5790263087786,16.818028865540136,12.01151673815464,10.168785701470316,16.7087972016638,35.22692611491514,0.6914622081711189,-0.18950705126832923,-0.40886278466167014,-0.9364290472548893,-0.00693791316333591,-0.037659971180284746,-1.2980609897999706,-0.9457345336514522,-0.10148563648202646,-0.39461589481324566,8.643043548627979,8.684236975850357,8.760223108425755,8.779775061407305,8.516945942859172,4.510215358187475,6.271944516500962,4.633586664971598,8.465611626915635,5.840396345450477,MCAP-A3
14451,393.45943075153247,409.43085872121134,373.59284446584667,218.11571652068145,565.5965698663091,16.159263952475463,15.336124401908613,12.913279328845581,7.967349844552426,15.8377798095887,2.553885008878597,1.4621837372334061,-0.2651486312942926,0.5298398332986002,0.7221021532623235,6.2657194892033825,3.4353578882176814,-0.8114014330992165,-0.4185904901508093,0.057895710498987896,8.657926748275756,8.604075100556734,8.49442958396401,8.699630480968107,8.606303122230422,5.174703355052177,5.731150792451568,3.9079714456492307,2.503683781883777,4.105256788856949,MCAP-A3
14452,683.9030504914793,552.1748041710161,196.79145563220987,189.63195098616418,1104.7750831095302,30.146791149476233,24.026374020811804,8.045522998413233,6.373312311472166,46.63856695258044,-0.10831370400352665,0.47329432527681425,-0.1768587049204915,0.5847438823861044,-0.39187608383608663,-1.2529338301921489,-0.8344093420465626,-0.9738916558368165,-0.8723251848561424,-1.4177162107931993,8.73244839960552,8.647915974679789,8.687222095810492,8.751981944232973,8.721507107577144,8.011546376703885,7.725610095365372,4.167207122956113,3.8154567653725846,13.037598667383612,MCAP-A3
14453,473.264166478857,352.7835528433612,234.18524506214496,289.44384432188957,603.9314333584382,20.776341108847074,15.503533639476725,6.920318956050377,9.966319521769245,26.68993021606853,0.9156411949383899,0.6534401197025378,0.16211137716744858,-1.2890775840723496,-0.8853670820508588,0.757596092918436,-0.5458453028465331,-0.8483259370853466,1.0741076572138901,-0.15946623789101322,8.590896801786394,8.598122240774678,8.622907860372278,8.821916610157574,8.692759057132589,5.756712396661061,6.974145527589302,3.4698276770633196,5.708926852359862,5.332917816923922,MCAP-A3
14454,507.25652598234154,530.3961493617804,346.9290836831215,228.4818089493928,652.1048318094898,22.402288145454396,23.086878557065305,13.514043286056678,9.50914047559972,27.38994574981961,-0.08200077261112318,0.40716319030613607,-0.06360442811760332,0.13132609525392036,-0.08067531430430529,-0.9718026430752587,-0.3331641250853905,-0.49117764601511293,-1.0178342367446542,-1.2117010042480998,8.643522115065458,8.500603266809843,8.734647489035419,8.771229784832968,8.708689863589413,6.390556670350792,6.3194825203048755,7.791607424536234,6.562177891060637,5.6011999880222385,MCAP-A3
14455,245.59386374985837,438.7027673265065,361.3506647546469,295.62727273149864,727.3582379141277,10.73502588627547,19.360164185380405,15.920078743516697,13.00483557093491,29.197548755677925,1.0547467488639668,-0.5525363864925475,-0.5718331173965256,-0.08834958432246388,0.06367635716989614,0.6432078127801231,-0.5043120556883136,-0.9560617751911487,-0.8856689839772471,-1.059125448396175,8.52495397259385,8.67317776155787,8.693636644816554,8.620839410951582,8.767453697207099,3.424920975570896,5.219149589860262,4.249521131293812,5.039847967942328,5.660072805358775,MCAP-A3
14606,505.600436158721,244.08406500712155,455.05345872949067,452.5634746037107,1108.7300830941022,22.312599726262203,10.363763931158346,19.794332494881555,19.945019486472145,48.98370645223573,-0.17391507848282348,-0.5363044117815914,-0.29986709480513063,-0.24394031239125186,0.2607896488767494,-0.8908706184999375,-0.5092156678230202,-0.7887277232012972,-1.219504158600268,-1.3838231584779306,8.65824111220175,8.763254470211553,8.612504267029811,8.795870243549938,8.81700270031991,5.073710473453469,3.1411214282626085,5.350789639569032,7.295513880199969,6.27450110070475,MCAP-A3
14607,556.8722806666434,441.14061886474656,706.7213224271355,668.5877444014244,1248.0674815366121,24.5387878635265,19.350497016849722,30.99074021064859,29.395170856725976,53.75931662145919,-0.01883774140507756,-0.25548613739139814,-0.058567581533753604,-0.3836294749463738,0.24287832456966996,-1.2112952289926757,-0.9651189998591376,-0.8532611935052667,-1.2403681222624707,-0.963340208271136,8.661562518502134,8.654070228618576,8.605823078108223,8.765511086642798,8.61292363169855,8.999702119818043,7.522378305730358,6.950729047454708,8.671368903582025,10.068804706935449,MCAP-A3
14608,381.60857357677537,401.3880064720682,521.41296379441,479.99723470939284,880.0191375273902,16.778414991320258,16.923410721334108,19.378532732244985,20.973604602261197,38.48008267712307,-0.1980908004078278,-0.20369037426240844,-0.24016089166358529,0.14883778673286904,0.5658999155672688,-1.1567490516519492,-0.7769344549354686,-0.9589801629239543,-1.047860745481706,-0.6517442757681855,8.74456708790654,8.677922281545907,8.769308591325059,8.732111773761654,8.63114617111803,5.2972928742268,7.064266061478434,4.8105836228492205,7.988658000737267,8.197680106738304,MCAP-A3
14609,648.3414905076809,483.4190499041987,334.69246800733805,206.55654144335568,984.9241967669163,27.07926699105307,18.45237355545636,13.710602133355211,8.577605733402665,43.527219774286735,0.008269511341828408,0.5379722397997612,0.9050804657078435,0.3540757621424353,0.40710842056137975,-1.5011672871381898,-0.9073143137150246,0.2889310726844645,-0.816264837332783,-1.0877595666076245,8.78141074637908,8.773804429729731,8.689069799063805,8.677295579160084,8.669190923942693,7.603950658237836,4.568431323789615,3.861452610525619,4.273344139842967,7.6764570607497475,MCAP-A3
14610,778.6539672011446,703.3948270054703,280.55224929432785,298.36156398101605,1092.3260580125393,32.051629699422115,30.931483233382398,12.224994142769924,12.39672000761036,47.75974292441681,0.02753886580773533,-0.5422812394908605,-0.27461437656422444,-0.5713801782336181,-0.9671165127712298,-0.7706421332829234,-0.9186293540297998,-0.05284415824447253,-0.218387092415937,-0.43931789136692734,8.791643441424172,8.58034328946222,8.498893240474352,8.656907023244374,8.52087131434215,5.424832679878794,6.204623905296927,5.338739432686704,8.10948380795363,10.240256472735737,MCAP-A3
14611,701.0486502176273,724.082071111488,613.4396592933406,574.8762587884547,1499.9624563515893,27.30794531668575,31.896619595192632,27.009737830818988,25.403470462663503,62.919345100353304,-0.298275058854435,-0.7107333283969038,0.6068553177338435,0.4653521914127645,0.4493004529440902,-0.8774985508976774,-0.55305608790764,-0.8413645839489683,-1.0612250009455761,-0.936743661530921,8.539038369301807,8.677705216940861,8.731989209862046,8.737548291731212,8.522357148096923,3.714048847639882,5.463490651781351,4.991875481513199,5.8148794638964265,4.94368048233619,MCAP-A3
14612,587.8758196971613,703.243935675195,653.0591133988931,772.8615099636081,1032.6971353295064,13.805186404618974,24.58766354263854,27.302109793142264,31.949348629359882,19.99178881755758,0.21192047965047725,-0.822086775708078,-0.485544490818819,-0.13769760013467863,0.3939425997917726,-0.0887104011659905,0.558803387024112,-1.105483237742087,-1.3185369165814538,0.5346321780714565,8.759259986956264,8.746523366584249,8.481944740677513,8.621981404061986,8.8389508254709,2.423560362361105,4.964257132079376,6.187523597887225,8.221911722503174,3.2338276411972298,MCAP-A3
14613,528.7909865564219,680.164209901583,592.6796728556365,741.3502737051871,1292.1607822478932,21.22307820864703,25.980314008325767,25.621160403762776,31.453580628438612,53.849969376619754,0.35394026913547527,-0.7463158354633169,-0.5859341636667892,-0.06409010115968203,0.17230461429937516,-0.3559947057836026,-0.5226166764558617,-0.5869678261313944,-1.1292906580802522,-0.820144812496137,8.647506344681979,8.311606363925526,8.702490688964533,8.535278062660916,8.524266074057838,7.22816633967409,5.499244013897529,9.798613386034035,15.384224392076204,10.899273624484927,MCAP-A3
14614,471.35256303498437,426.8118095344414,339.83100405034537,594.5551496787848,890.6169803920809,20.83099926069299,18.49955750044437,14.993006351525269,25.885928844336753,39.338427780732296,0.2735272553069038,-0.06000762747248656,-1.2920709368362624,-0.23312121639733907,-0.14418413897809862,-0.41983745513078796,-1.1653176285516158,2.4277931532182278,-0.8993657679486189,-0.9185692178454357,8.675813603577256,8.787107748848069,8.507904193056497,8.573977157647148,8.591208764789323,7.984683573443195,6.4331214264099845,5.678191082050267,9.98876989371112,11.62317269551553,MCAP-A3
14615,343.9090504032412,355.74842573533545,327.08355473427247,381.4189716405286,846.751519331901,14.95830467149698,13.763369098621228,12.62623070660556,16.429115228376823,37.4191699260116,-0.35528503457463034,0.29070172607950034,0.36143702707753944,-0.924322406116467,0.23278821027331528,-0.14161122238327062,-0.8692258521264375,-0.3725068741146158,-0.19315494525825994,-0.8802763561159734,8.639861622112232,8.551914990066763,8.535442963098996,8.330231047313701,8.696304072508534,4.44334730762457,5.56213528958456,5.0387921182076205,8.099163727715256,7.5820165953691685,MCAP-A3
14616,576.9977776576411,605.7605161910296,889.0159129979503,909.8234855067715,995.651925581132,25.312225659771237,25.775734924167665,37.43537889613961,39.28395855334761,43.23935607470979,0.5165995619104059,-0.6547110592194016,0.23934607260159482,-0.3451526809029738,-0.4136844732816332,-0.9846130145504572,-0.9557593011225518,-1.412966680047396,-1.026233675814517,-0.8219874937887557,8.803930082428156,8.602636781722907,8.773066080872571,8.619971021058696,8.586277276683257,6.242551659449807,7.70079178261531,6.069550471010412,7.97726815535537,6.67459633392971,MCAP-A3
14617,435.3441285012133,191.79317569323916,652.6955591363057,690.5260219374119,690.8391499674716,19.236470299687756,7.930935690229667,28.28530506645482,28.9735575850959,27.44583105365373,0.8190386368112916,0.726124843361479,0.041011488689121,0.3924572796932493,0.17750740204078305,-0.5173215361395287,-0.2043389709264467,-1.4490950386732986,-1.4550985815369344,-1.0666055558027483,8.685868996748042,8.679221120747712,8.768649510394773,8.722424783963987,8.629407126253842,4.35937796759747,3.441816495059529,8.442630367041469,14.877716226611266,4.680138887584006,MCAP-A3
14618,392.7292347273269,428.909868403229,390.1751360863095,565.971419172368,1056.188251864709,16.700219351899836,17.554075761544986,16.65934644013793,22.72761225702019,37.826122207489206,-0.06730162894354554,1.2118516447823673,-0.24574422129252327,-0.3096971107543147,-0.2671538504416489,-1.4177689333760022,0.45004780869811123,-0.4837790264992612,-1.132623083958454,-1.5048913662325227,8.724842060084072,8.349187511440437,8.512859317971667,8.709037782138175,8.462761924203434,7.078381733415264,6.380002387671295,7.013436468958695,9.733866687406561,8.75677566387982,MCAP-A3
14619,831.4894364989241,756.9211416301223,154.92294136206962,469.8581780875924,2267.3168137982234,36.23410667355773,33.359223058141254,6.492348298462822,18.46567099533291,100.14462612506043,-0.23307439268870866,-0.2835986114188784,-0.05581331333066036,0.9739667323402418,0.2504178112464182,-0.9491325178033674,-1.2509940098772676,-0.06386571861047985,-0.3634455700670207,-1.361190895948364,8.644503560040814,8.709123899811981,8.591832913241404,8.29758026382662,8.738091533317412,6.946030175478092,6.849690870379508,4.101737880830021,8.083060276058108,15.90698888274634,MCAP-A3
14680,402.7133716384082,678.050801107797,342.7223953301535,258.027745385563,722.3975740731368,17.376975828445985,28.210050260730924,12.472447305159154,9.531420434994642,28.749008676383454,0.03995613774857276,0.0843141587891251,0.7864410106021987,0.5893868850219129,0.18797658838429412,-1.0384946512075834,-0.7516204623262936,0.3575862575008677,-0.7137649603458973,-0.6969801774088853,8.700775658801708,8.663855778942384,8.428599409274124,8.432579896309733,8.645039684227738,3.8525538872999334,7.058742948388215,3.0280927891824496,2.813260374361699,5.784724429889112,MCAP-A2
14681,415.87281422493794,430.6596710852482,333.054435355077,212.43569488300759,520.4382407946407,18.347090238845283,12.539709613511262,7.963716183465353,6.72513074225538,22.98291105117475,-0.25509058989493394,1.2578715335464532,0.9044433401726388,-0.24738166467294276,-0.03202227617157573,-0.7823665623744924,2.5855622823130506,2.1625280176863795,-0.8268284805515154,-0.6200918367804298,8.59533794913019,8.80420461355351,8.8097762651168,8.593874687993146,8.585690505199603,6.596451547840395,3.9356826735151453,3.423956508574444,4.026652353163776,6.64032825212315,MCAP-A2
14682,387.3261210659379,932.0094384070751,639.5722155985379,524.2763505339954,894.4206237276867,15.306312632600857,40.752446388615006,26.457606808566382,22.775982757348746,33.67335294452603,0.17734982785867937,0.19334539535921005,-0.13967923818524394,-0.4172548276914691,-0.07894674421148876,-0.7970748267073335,-1.4528354607038636,-1.1919308850123378,-1.0481511052950638,-0.7474209053206953,8.72713426465044,8.668234320193786,8.709695425727334,8.809920348095469,8.6250693396198,2.6293164137622083,6.616514343850494,5.032959536564644,5.0751878970975115,3.4820614873326226,MCAP-A2
14683,680.8058291629251,337.33848603969653,425.1743655719868,364.4894670038957,1208.7548449162143,25.11718385394935,14.905717094423592,13.127685615222884,14.970682169897295,38.34467403904537,0.023504232673975136,0.39733957290179467,0.13800396231674927,0.450006533410459,0.17010900258550762,-1.1916687531001373,-0.1714628080345948,-0.7740339547929249,-1.3525160368189126,-1.0564998508118268,8.622132898455874,8.545460359705855,8.6305823449648,8.889932562271147,8.602863378820908,5.198395574937252,4.7714691911283875,5.179766822657898,9.178558769243345,7.787777682433389,MCAP-A2
14684,466.713152726929,513.4811449888302,417.68638387234364,229.52945507484992,966.7558288407687,17.940848276000235,22.22023176900969,18.282711667311222,10.11176968055943,42.42668994150098,-0.7194226158123985,-0.945997553113703,-1.4655401703853572,0.519577050124975,1.941796709252046,2.8766443694848807,1.3217955228541136,2.595344302386474,0.7657671071463752,6.525798801809044,8.572914630609787,8.31868299731945,8.36372619876468,8.7064984872307,8.597414594283213,2.4204920728179156,4.407133397719711,2.1640939575048916,3.007147734738803,3.80659592993413,MCAP-A2
14685,940.999423869425,1136.5120112052332,568.8313090271118,490.8976890673249,2689.4398274751343,41.41199677799407,49.05071285185026,17.786918883810134,19.69294636134933,118.31953374744307,-0.6817166590384176,0.0727940757491248,-0.47013674443163833,0.5417289777007667,0.6743534664092755,-0.1845466055936833,-1.5930030793389849,-1.0491604140683735,-0.7747459002498283,-0.5404626821091174,8.591146983053473,8.83610258328228,8.699684921503085,8.629186051416276,8.501983881373647,7.043227088350723,5.913791397893528,5.559014280107002,6.456969973364564,9.81438105587152,MCAP-A2
14686,255.28073720556773,312.56073667216947,359.25003483187686,248.97823808256385,708.1001504116249,8.885123365016735,13.687272329883703,7.147023330010336,5.915603740748059,28.183304887658526,0.6606430581493854,0.15502950859200787,-0.12799738071644134,0.042301647787358405,-0.38573306874357915,0.4377063119319251,-0.00019937915487444613,-0.8849117677978495,1.2374027305546447,-1.0393995640111122,8.561468876512077,8.531306924957194,8.79911921141651,8.792347627160535,8.477592639960756,2.3663500619419593,3.136288694696837,2.492236024280374,2.938715887888043,4.817289810262135,MCAP-A2
14687,680.2956584410618,535.2729781196442,224.05303370455871,167.77483721035196,782.372374722704,28.370493987429988,23.01288405101358,9.888090547706744,7.343209699330513,33.16996039111422,-0.29369631541059404,-0.16654990618154386,0.1178149643923454,-0.09656462172659107,0.04546288322702106,-0.4305279057903908,-0.49321355118197063,-0.6424024753427777,-0.8242489504669295,-1.0483718672387738,8.622642123833959,8.672785535563676,8.648506643842342,8.55480058398225,8.643587609247698,3.3071996455535917,3.827457849292904,1.9536541715260838,2.9850934767752824,4.1300234316360624,MCAP-A2
14688,799.5266719191519,734.4235323364418,239.95326727494694,255.48828006297268,1167.5643075199357,23.742057811493666,25.560841170646356,10.082840590816641,11.134650922804159,44.19898069282508,0.14523925629928558,-0.380375212239267,0.7262353306568645,-0.016814347173573194,-1.1059115901421677,-1.118771605174037,-1.1739752509383587,0.3596811668799713,-1.5979792088732938,-0.005936060172449409,8.632041844259719,8.353421802085027,8.629018440549089,8.874062002967616,8.888843489970835,8.22652959601307,10.787972636631814,5.063456048548874,7.766891442283216,13.127196737691603,MCAP-A2
14689,985.3834497266507,872.1989205892833,627.9470541427148,314.40326821991493,1232.3363475034516,43.14757582688017,38.273133437053545,27.696274937500483,13.383513168235782,50.270206293797436,0.3969655315567614,-0.5297283639593989,-0.8274979792364126,-0.49075660817041633,-0.47449103651384605,-1.1686155208536873,-1.31082478063905,-0.5841849805692667,-0.4365386334678818,-0.3956087495194933,8.68370255631201,8.819081567112683,8.660873932912065,8.702259822379544,8.641330928431342,8.046933628372598,9.777306349222226,6.182256660787694,5.271272493031407,7.34368045522198,MCAP-A2
14810,483.7989001749177,491.81509536751247,314.5291205937241,330.40230433463796,881.8374076625262,19.196349495150294,20.7059906464253,12.874581684609415,14.599851464473058,36.77121458979033,0.2985254746962208,-0.3758388055647406,0.4919381383014637,0.5527089087964976,-0.562193657746625,-0.7145562377146093,-0.8364378201688889,-0.8917646775752455,-1.0195605804974293,-0.6832931312847261,8.505884438428918,8.606631768212116,8.530694773409678,8.709926353713326,8.573280560232076,4.591099733225128,4.955657661025197,3.8870323869874057,6.42810948202734,7.186009127911842,MCAP-A1
14811,482.7713336989063,338.6154830700024,311.0682077861671,252.54058236456066,986.4172148699632,19.046415630528067,11.555384603170747,12.270207069088997,10.210134714359159,34.950338503967785,0.023395518647504294,-0.14213109883177075,0.3910958579604936,0.899311042868875,0.023057480836036894,-1.1768639091070918,-0.32709150999011216,-0.4238440444956266,0.848127262923664,-0.9675596534492268,8.652278814631988,8.65760794620822,8.717317159934192,8.586309784207705,8.633692938907846,7.2677700054620065,4.910292600635309,5.502493909663795,6.072893775385843,8.07423688113622,MCAP-A1
14812,446.32303000891073,328.3880967929545,654.0206633342096,502.3840627417328,1046.0339052647805,19.71396642459088,13.027857506321974,28.806187492750663,22.16578085247524,37.95283561339842,0.5370127314864168,-0.11026845104852707,-0.23885709876773292,-0.042273987689495585,0.00031386389862860767,-0.4880827072589704,-0.7265806311507368,-0.8910011045985202,-0.7306453730280187,-0.767061621004709,8.738920444380751,8.670376620081754,8.676725075633087,8.622083556414566,8.597158775793908,3.825074644989961,3.9098506902049466,4.9592583993670925,5.6596275464442405,5.251242697328742,MCAP-A1
14813,438.5570962154582,414.03902954322376,322.4240128859034,471.2527845260007,1441.5368258672872,19.359035862901326,17.93293222522304,14.199295654397613,20.778441938278082,63.16972958272595,-0.0715589230431928,0.5896899841747305,-0.41583942883759684,-0.2885131866723492,0.3502910753817869,-1.2190909278019464,-0.6299014797462679,-0.5283406556400716,-1.5237302097594732,-0.9882859070401531,8.75217385919732,8.537271544524092,8.64015070664682,8.8321546488888,8.65921051969971,4.123035191914775,4.687989481342099,4.486360448440899,11.035506470222002,10.784918783389662,MCAP-A1
14814,553.3220543549891,258.2805863367558,345.7090524118667,606.7683626593068,1356.1815267744998,24.410827729634956,11.07404755599737,13.750765018144868,23.88978737446529,58.25687080116383,-0.430510240742665,0.45182930503453317,-1.1003495774718226,-0.5121551394543061,0.2123914640657003,-0.7065946612619496,-0.1558758840297254,0.30583984761511696,-0.44204516790733095,-0.1203858939773057,8.731794614575188,8.611850564212844,8.782172270083016,8.583836559273209,8.430283934928168,5.702630318519941,3.7789701969866156,4.752506109135982,8.000529505224097,9.989664625618904,MCAP-A1
14815,361.50177758015025,514.4157462899723,426.57395227474075,524.0782405845105,978.5151463683608,12.938611064953148,22.33609596240327,16.218701969077173,23.07941680066151,42.94095512161501,-0.23881771540114116,0.07874421548928097,0.2466594179486133,-0.49578906093406355,-0.1103648642976313,-0.4917497723620863,-0.7938995763003951,-1.259933146117441,-1.1712978725462146,-1.2992625294565912,8.530432939373608,8.637193566387154,8.71978746680658,8.719226046153103,8.729696438285917,3.04640587611353,4.898633229260831,3.771736503101084,9.991898605086403,9.589323229113331,MCAP-A1
14816,400.57929287753757,779.1306032030895,474.2821703858981,355.6942643435621,1048.0311185275905,17.664623678683107,32.86471930266881,20.92443358823575,14.59463835644584,46.251002212073196,0.4576612727385555,0.35775122614119814,0.16009936119346027,0.47941964023725936,-0.1532677072331073,-0.7147269529331095,-1.100926765088109,-1.43478799128842,-0.4247867125996252,-1.1989997434294406,8.662463692256097,8.800438747964304,8.807296054574142,8.58793117480617,8.62680429246106,5.422269440109502,6.55591528746094,4.510101242809074,4.224456657090629,9.57078863558116,MCAP-A1
14817,548.2761224169508,450.69168797546854,498.4177740518393,418.91022944075104,1310.8337525762697,19.706839740236653,19.896108975124527,21.09283422834267,17.530761537829218,57.76996487461326,-0.44511360508351105,-0.140089306194278,-0.5875530875643215,-0.4531573869813919,-0.10177268691424154,-0.5021848964769755,-0.964974708396106,-0.5273591504656929,-1.0162958319487054,-1.3107211635364329,8.578122214011541,8.668136122963613,8.707245615933529,8.731733404547336,8.790383466378007,5.457796105275802,5.585945494672756,5.347900711887458,5.385070411989624,11.35113469159322,MCAP-A1
14818,622.5634522275924,552.4765945944769,604.6584833645672,639.3549657555735,1293.6391281098909,27.402886812735133,23.543215778928,25.400661876497868,28.254001636680993,52.76784268513228,0.33962020015926014,0.23426585245256173,-0.28514253921384025,0.198144393343684,-0.18247924141090735,-0.7394396829243153,-1.5595777107042665,-1.2533410407909,-1.4232145312837101,-1.4144003691785376,8.5476932254566,8.829438071451175,8.586641379932722,8.79545754690095,8.79941421098093,5.828210943651371,8.638397061453036,6.141045666863128,7.953959355265946,9.581810850750292,MCAP-A1
14819,588.1321407581986,548.1069177101361,476.3342117374844,306.58708817520755,1752.986238087226,20.172750634925567,20.842926753506223,19.43461731410511,13.54725688525304,73.3212298056805,-0.2296606262394708,0.2732425403262858,0.025817434180858613,-0.11714771515732503,-0.13673106123675752,-1.3321391760577912,-0.7796744079805347,-1.1519256998504335,-0.4106255331558688,-1.5590140891830984,8.68905678496355,8.550155384157291,8.666542169632628,8.535941550628362,8.723960265402471,6.28322934576937,6.428918989118884,5.735884282209496,9.103336187011383,16.640218646541893,MCAP-A1
14820,620.254795220064,551.8095759881601,447.1298823371065,331.7001539580559,761.9458167201184,26.75828724401722,24.303531629842446,19.6345407462129,14.65132056677788,32.53801640324133,-0.3931966733285835,-0.09166918698648387,0.3719841781448016,0.25311402935430966,-0.31826698883018356,-1.1386081338111218,-0.9948442437171034,-0.7588394256704438,-1.2602786409909417,-0.4046656168065357,8.686639895207689,8.698371537220225,8.569781698781796,8.796690613986305,8.597203647785141,8.474241008259325,5.917839313809439,6.77085579463846,11.404472390585921,8.419337114433208,MCAP-A1
14821,325.238973274166,602.7703864612071,224.94657796047431,277.3796977177317,1073.4399570533972,14.180645241603656,25.763912958313053,9.720288708153332,11.644757627452897,46.2956415978083,-0.8738977154161933,0.7248773663774609,-0.23138467832257506,-0.3572665368860897,0.13973419390034553,-0.10257147901131969,-0.5838292276399195,-0.5046171655594929,-0.10248359728056755,-0.7161530986727649,8.639325325877078,8.487641621252648,8.697836147597538,8.550876990275958,8.560375080322178,6.108318077877494,9.520091928246039,4.181756828002558,7.21164818197433,10.863314143208205,MCAP-A1
14822,433.41606512650395,309.41911263674797,360.1033853309755,465.04714999895265,1344.345813180466,17.620140843270875,11.444906882871772,15.872746338266234,20.52513670249006,59.151740174197116,-0.3360323786418419,0.28897169268985595,-0.6218368116711823,-0.03890517688180594,-0.3697946814418761,-1.2856637048979502,-0.9966270575727472,-0.5028236601910185,-1.040365294300134,-1.3294286597041476,8.538176026119213,8.69048555083412,8.582491145807806,8.634572028084495,8.775065242131742,4.6354919231882885,2.5541339642250396,3.8384282158289484,5.678011626960222,7.631527150804302,MCAP-A1
14883,436.17656505156145,648.6607455175739,351.00607967918654,351.08380810812264,994.4738437238741,19.268414982546567,28.61059252300945,15.175804297197379,13.280517418989145,40.001594390626074,-0.3191732240070171,0.5778384075730446,-0.27585875290078,-0.3123782073766678,-0.6791034857661115,-1.1952199363408107,-1.1570103194695522,-0.6939962048594568,-0.16996321145614068,-0.6592406311487213,8.733509060035654,8.824959373746061,8.723015171855167,8.644920570327958,8.721217633642581,7.757680995773628,12.072497309687122,5.982674707502611,5.510849256578343,11.856769575513436,MCAP-A3
14884,471.5943328902696,623.8122587482775,340.1179719417131,536.49524248839,1541.3933474674445,20.10826200628196,21.373935467954457,14.31395646119404,22.101811959862786,56.36114102228618,-0.14767414129231635,0.2846161791214793,-0.24669462871779926,0.16331644190241956,-0.21222884950205367,-1.0382046805582559,-1.179017870634728,-1.180358581342448,-1.453522097911638,-0.882812562830543,8.73697597578797,8.515265825335298,8.752741280126246,8.769741044816715,8.498946196118887,7.469400717468805,8.081776613347204,5.7845500467915825,12.834751383571279,11.015901721195442,MCAP-A3
